what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769625210495
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769625210982
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769625211014
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769625211042
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769625211073
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769625211101
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769625211132
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769625211161
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769625211191
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769625257676
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769625264301
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769625264527
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769625281773
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769625287476
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769625293712
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769625317726
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769625324480
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769625339859
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769625341609
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769625341839
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1769625343115
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769625344150
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769625345476
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769625347815
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769625348016
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769625365007
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769625367326
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769625370760
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769625370810
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769625373863
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769625384777
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769625388252
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769625388473
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769625391566
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769625391799
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769625401277
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769625401504
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769625405225
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769625416117
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769625417838
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769625418030
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769625426235
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769625428716
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769625432402
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1769625437425
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769625437701
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769625439486
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769625439824
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769625441401
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769625447435
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769625464655
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769625464864
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1769625470345
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769625470685
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769625476453
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769625476660
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1769625486886
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769625488806
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769625490580
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769625545924
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769625548753
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769625550693
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769625552333
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769625552442
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1769625552456
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769625559657
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769625565523
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769625565933
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769625565967
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769625571777
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769625575527
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769625577783
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769625578786
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769625591876
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769625592092
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769625628306
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769625628497
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769625633692
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769625718112
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769625720582
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769625720797
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1769625722034
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769625723058
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769625723858
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769625740265
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769625768556
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769625771424
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769625772702
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769625776163
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769625776216
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769625798132
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769625804006
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769625804189
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769625816550
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769625820055
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769625824281
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769625835221
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769625841388
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769625844084
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769625845315
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769625886773
error,log,,,"Internal Error",1769625888902
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769625923242
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769625925081
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769625925296
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769625929451
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769625929641
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769625934873
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769625935084
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1769625936840
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769625937677
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769625939124
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769625948667
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769625949645
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769625949814
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1769625951026
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769625951867
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769625953255
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769625960638
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769625962561
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769626019451
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769626022002
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769626022848
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769626025514
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769626025707
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769626027873
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769626032799
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769626033764
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769626034750
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769626038256
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1769626045425
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769626045577
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769626052071
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769626052494
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769626054191
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1769626055917
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769626068957
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769626069196
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769626073118
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769626073365
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769626080404
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769626083743
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1769626088267
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1769626089727
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769626100770
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769626113276
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769626457278
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769626458649
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1769626459246
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769626460790
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769626462037
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769626463988
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769626464041
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769626484580
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769626486811
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769626488254
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769626488370
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1769626488378
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769626495723
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769626506650
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769626517432
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769626519240
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769626530777
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769626531170
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769626531206
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769626535509
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769626540615
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769626543119
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769626544333
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769626546371
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769626546416
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769626558870
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769626561042
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769626601904
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769626604091
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769626606409
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769626607826
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769626607888
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1769626607901
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769626610791
error,log,,,"Internal Error",1769626613842
error,log,,,"Some characters cannot be mapped using ""Cp1252"" character encoding.\nEither change the encoding or remove the characters which are not supported by the ""Cp1252"" character encoding.",1769626613850
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769626616125
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1769626616134
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769626617208
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769626621780
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769626623580
error,log,,,"Internal Error",1769626626314
error,log,,,"Some characters cannot be mapped using ""Cp1252"" character encoding.\nEither change the encoding or remove the characters which are not supported by the ""Cp1252"" character encoding.",1769626626315
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769626630257
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1769626630265
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769626635014
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769626637802
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769626637857
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1769626637866
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769626641892
error,log,,,"Internal Error",1769626645124
error,log,,,"Some characters cannot be mapped using ""Cp1252"" character encoding.\nEither change the encoding or remove the characters which are not supported by the ""Cp1252"" character encoding.",1769626645125
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769626647170
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1769626647178
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769626648271
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1769626650368
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769626653007
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769626655952
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769626658590
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769626658659
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1769626658667
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769626669518
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769626678284
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769626678384
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769626678411
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769626680437
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769626683851
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769626685911
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769626689032
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769626693192
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769626697152
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769626705860
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769626705964
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769626705990
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769626708932
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769626715926
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769626718170
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769626719110
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769626720831
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769626746196
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769626752496
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769626758115
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769626768151
